"","service_date","from_stop_id","to_stop_id","route_id","direction_id","start_time_sec","end_time_sec","travel_time_sec","from_stop_sequence","from_stop_name","from_stop_lon","from_stop_lat","stop_sequence","stop_name","stop_lon","stop_lat"
"72","2021-10-04",70126,70144,"Green-B",1,75045,75839,794,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"73","2021-10-04",70126,70144,"Green-B",1,63791,64598,807,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"74","2021-10-04",70126,70144,"Green-B",1,63318,64079,761,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"75","2021-10-04",70126,70144,"Green-B",1,62708,63622,914,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"76","2021-10-04",70126,70144,"Green-B",1,62233,63099,866,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"77","2021-10-04",70126,70144,"Green-B",1,64388,65067,679,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"78","2021-10-04",70126,70144,"Green-B",1,64749,65957,1208,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"79","2021-10-04",70126,70144,"Green-B",1,34237,35048,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"80","2021-10-04",70126,70144,"Green-B",1,34477,35378,901,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"81","2021-10-04",70126,70144,"Green-B",1,34856,35710,854,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"82","2021-10-04",70126,70144,"Green-B",1,34126,34826,700,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"83","2021-10-04",70126,70144,"Green-B",1,43699,44388,689,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"84","2021-10-04",70126,70144,"Green-B",1,42933,43842,909,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"85","2021-10-04",70126,70144,"Green-B",1,44026,44712,686,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"86","2021-10-04",70126,70144,"Green-B",1,43148,44061,913,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"87","2021-10-04",70126,70144,"Green-B",1,42596,43420,824,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"88","2021-10-04",70126,70144,"Green-B",1,25956,26767,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"89","2021-10-04",70126,70144,"Green-B",1,25844,26583,739,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"90","2021-10-04",70126,70144,"Green-B",1,50741,51666,925,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"91","2021-10-04",70126,70144,"Green-B",1,49965,50656,691,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"92","2021-10-04",70126,70144,"Green-B",1,50296,50981,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"93","2021-10-04",70126,70144,"Green-B",1,26934,27685,751,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"94","2021-10-04",70126,70144,"Green-B",1,26680,27359,679,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"95","2021-10-04",70126,70144,"Green-B",1,27648,28453,805,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"96","2021-10-04",70126,70144,"Green-B",1,27290,28120,830,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"97","2021-10-04",70126,70144,"Green-B",1,73835,74538,703,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"98","2021-10-04",70126,70144,"Green-B",1,74187,74867,680,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"99","2021-10-04",70126,70144,"Green-B",1,39514,40325,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"100","2021-10-04",70126,70144,"Green-B",1,39974,40617,643,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"101","2021-10-04",70126,70144,"Green-B",1,40615,41313,698,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"102","2021-10-04",70126,70144,"Green-B",1,39327,40012,685,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"103","2021-10-04",70126,70144,"Green-B",1,41178,41972,794,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"104","2021-10-04",70126,70144,"Green-B",1,40729,41643,914,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"105","2021-10-04",70126,70144,"Green-B",1,41936,42747,811,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"106","2021-10-04",70126,70144,"Green-B",1,19958,20648,690,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"107","2021-10-04",70126,70144,"Green-B",1,20815,21512,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"108","2021-10-04",70126,70144,"Green-B",1,19378,19967,589,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"109","2021-10-04",70126,70144,"Green-B",1,81564,82104,540,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"110","2021-10-04",70126,70144,"Green-B",1,80912,81417,505,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"111","2021-10-04",70126,70144,"Green-B",1,29201,30104,903,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"112","2021-10-04",70126,70144,"Green-B",1,29470,30336,866,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"113","2021-10-04",70126,70144,"Green-B",1,28597,29462,865,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"114","2021-10-04",70126,70144,"Green-B",1,28121,28903,782,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"115","2021-10-04",70126,70144,"Green-B",1,28242,29115,873,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"116","2021-10-04",70126,70144,"Green-B",1,56701,57477,776,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"117","2021-10-04",70126,70144,"Green-B",1,55978,56809,831,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"118","2021-10-04",70126,70144,"Green-B",1,55377,56152,775,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"119","2021-10-04",70126,70144,"Green-B",1,55635,56382,747,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"120","2021-10-04",70126,70144,"Green-B",1,56349,57119,770,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"121","2021-10-04",70126,70144,"Green-B",1,80259,80914,655,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"122","2021-10-04",70126,70144,"Green-B",1,78918,79495,577,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"123","2021-10-04",70126,70144,"Green-B",1,79792,80459,667,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"124","2021-10-04",70126,70144,"Green-B",1,85628,86307,679,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"125","2021-10-04",70126,70144,"Green-B",1,31248,32197,949,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"126","2021-10-04",70126,70144,"Green-B",1,29921,30866,945,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"127","2021-10-04",70126,70144,"Green-B",1,31143,32092,949,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"128","2021-10-04",70126,70144,"Green-B",1,18726,19306,580,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"129","2021-10-04",70126,70144,"Green-B",1,23920,24602,682,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"130","2021-10-04",70126,70144,"Green-B",1,24200,24923,723,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"131","2021-10-04",70126,70144,"Green-B",1,23442,24171,729,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"132","2021-10-04",70126,70144,"Green-B",1,59225,60234,1009,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"133","2021-10-04",70126,70144,"Green-B",1,58979,59796,817,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"134","2021-10-04",70126,70144,"Green-B",1,59716,60660,944,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"135","2021-10-04",70126,70144,"Green-B",1,59827,60764,937,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"136","2021-10-04",70126,70144,"Green-B",1,77824,78395,571,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"137","2021-11-01",70126,70144,"Green-B",1,18834,19518,684,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"138","2021-11-01",70126,70144,"Green-B",1,24281,25160,879,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"139","2021-11-01",70126,70144,"Green-B",1,23684,24273,589,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"140","2021-11-01",70126,70144,"Green-B",1,23915,24668,753,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"141","2021-11-01",70126,70144,"Green-B",1,59074,59819,745,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"142","2021-11-01",70126,70144,"Green-B",1,58489,59492,1003,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"143","2021-11-01",70126,70144,"Green-B",1,59683,60795,1112,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"144","2021-11-01",70126,70144,"Green-B",1,59567,60427,860,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"145","2021-11-01",70126,70144,"Green-B",1,71570,72340,770,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"146","2021-11-01",70126,70144,"Green-B",1,72111,72712,601,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"147","2021-11-01",70126,70144,"Green-B",1,71420,72117,697,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"148","2021-11-01",70126,70144,"Green-B",1,28751,29544,793,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"149","2021-11-01",70126,70144,"Green-B",1,28610,29229,619,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"150","2021-11-01",70126,70144,"Green-B",1,29588,30321,733,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"151","2021-11-01",70126,70144,"Green-B",1,28129,28887,758,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"152","2021-11-01",70126,70144,"Green-B",1,29289,30004,715,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"153","2021-11-01",70126,70144,"Green-B",1,26675,27470,795,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"154","2021-11-01",70126,70144,"Green-B",1,27407,28538,1131,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"155","2021-11-01",70126,70144,"Green-B",1,26921,27901,980,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"156","2021-11-01",70126,70144,"Green-B",1,73217,73981,764,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
"157","2021-11-01",70126,70144,"Green-B",1,73652,74307,655,8,"Allston Street",-71.137881,42.348649,14,"Boston University Central",-71.106902,42.350013
